E1,27/08/16,Newcastle,Brighton,2,0,H,1,0,H,K Stroud,13,13,4,2,22,13,2,3,4,1,0,1,2.1,3.4,3.4,2.05,3.3,3.4,2.1,3.1,3.2,2.2,3.3,3.3,2.28,3.42,3.4,2.2,3.3,3.3,2.25,3.4,3.5,54,2.3,2.18,3.45,3.33,3.6,3.3,40,2.17,2.09,1.77,1.7,29,-0.25,1.96,1.89,2,1.94,2.25,3.38,3.58
E1,28/02/17,Brighton,Newcastle,1,2,A,1,0,H,R Madley,10,19,6,8,13,11,3,6,3,1,0,0,2.55,3.2,3.1,2.4,3.2,3.1,2.35,3.1,3,2.5,3.2,3.1,2.46,3.25,3.27,2.5,3.2,3,2.45,3.2,3.2,48,2.57,2.44,3.27,3.18,3.27,3.08,45,2.36,2.28,1.72,1.61,24,-0.25,2.14,2.05,1.85,1.81,2.47,3.27,3.24
E1,13/08/16,Newcastle,Huddersfield,1,2,A,0,1,A,O Langford,13,8,4,3,6,10,4,1,1,2,0,0,1.7,3.75,5.75,1.65,3.7,5,1.65,3.5,4.5,1.67,3.6,5.25,1.69,3.92,5.61,1.7,3.5,5.5,1.65,3.9,5.4,54,1.72,1.67,3.92,3.69,5.79,5.21,40,1.95,1.86,1.98,1.9,32,-0.75,1.94,1.88,2.01,1.95,1.75,3.73,5.58
E1,04/03/17,Huddersfield,Newcastle,1,3,A,0,2,A,R East,16,6,6,5,8,17,9,3,1,4,0,0,3,3.25,2.63,2.8,3.2,2.5,2.85,3.05,2.5,2.9,3,2.5,3.04,3.17,2.63,2.9,3.2,2.62,3,3.25,2.6,46,3.04,2.93,3.25,3.11,2.72,2.58,41,2.44,2.31,1.65,1.59,22,0,2.11,2.06,1.87,1.8,2.86,3.3,2.72
E1,13/09/16,Brighton,Huddersfield,1,0,H,0,0,D,A Woolmer,15,8,3,3,8,7,5,3,1,1,0,0,1.91,3.5,4.75,1.83,3.4,4.2,1.9,3.2,3.6,1.85,3.4,4.33,1.89,3.57,4.64,1.83,3.4,4.5,1.95,3.5,4.4,56,1.95,1.87,3.6,3.42,4.75,4.29,45,2.12,2.04,1.82,1.74,31,-0.75,2.2,2.13,1.77,1.72,1.96,3.4,4.65
E1,02/02/17,Huddersfield,Brighton,3,1,H,3,1,H,J Linington,23,2,9,1,10,15,9,2,1,2,0,1,2.7,3.2,2.6,2.7,3.1,2.65,2.7,3,2.65,2.7,3,2.7,2.79,3.16,2.85,2.7,3.25,2.75,2.75,3.13,2.75,48,2.8,2.72,3.27,3.12,2.9,2.74,39,2.55,2.42,1.6,1.54,27,0,1.97,1.91,1.98,1.93,2.77,3.07,3
